07:00,0,0
07:01,0,0
07:02,0,0
07:03,0,0
07:04,0,0
07:05,0,0
07:06,0,0
07:07,0,0
07:08,0,0
07:09,0,0
07:10,243.345,0
07:11,243.345,0
07:12,243.375,0
07:13,243.35,500
07:14,243.375,0
07:15,243.4,500
07:16,243.425,0
07:17,243.495,0
07:18,243.495,0
07:19,243.545,0
07:20,243.545,0
07:21,243.545,0
07:22,243.57,0
07:23,243.565,0
07:24,243.59,500
07:25,243.565,0
07:26,243.565,0
07:27,243.565,0
07:28,243.545,0
07:29,243.515,0
07:30,243.435,0
07:31,243.37,0
07:32,243.375,0
07:33,243.375,0
07:34,243.395,0
07:35,243.425,0
07:36,243.525,0
07:37,243.495,0
07:38,243.395,0
07:39,243.425,0
07:40,243.395,0
07:41,243.375,0
07:42,243.305,0
07:43,243.325,0
07:44,243.275,0
07:45,243.275,0
07:46,243.25,500
07:47,243.235,0
07:48,243.265,0
07:49,243.235,0
07:50,243.185,0
07:51,243.26,0
07:52,243.285,0
07:53,243.33,43
07:54,243.35,0
07:55,243.435,0
07:56,243.435,0
07:57,243.485,0
07:58,243.46,0
07:59,243.46,0
08:00,243.48,500
08:01,243.465,0
08:02,243.44,0
08:03,243.44,0
08:04,243.44,100
08:05,243.515,0
08:06,243.535,0
08:07,243.54,500
08:08,243.535,0
08:09,243.535,0
08:10,243.565,0
08:11,243.51,100
08:12,243.585,0
08:13,243.615,0
08:14,243.59,0
08:15,243.61,500
08:16,243.62,1000
08:17,243.6,800
08:18,243.645,0
08:19,243.665,0
08:20,243.72,0
08:21,243.75,700
08:22,243.76,900
08:23,243.74,0
08:24,243.805,0
08:25,243.83,1100
08:26,243.82,300
08:27,243.81,300
08:28,243.81,0
08:29,243.81,500
08:30,243.71,10
08:31,243.91,3500
08:32,244.02,6810
08:33,244.05,5610
08:34,244.14,5110
08:35,244.21,3155
08:36,244.25,2400
08:37,244.36,500
08:38,244.28,1641
08:39,244.22,500
08:40,244.095,0
08:41,244.06,3300
08:42,244.03,100
08:43,244.02,0
08:44,244.02,0
08:45,244.11,520
08:46,244.05,500
08:47,244.09,500
08:48,244.09,1500
08:49,244.03,1000
08:50,244.04,0
08:51,244.065,0
08:52,244.1,2500
08:53,244.23,3100
08:54,244.2,100
08:55,244.25,2060
08:56,244.23,1100
08:57,244.13,1004
08:58,244.08,5
08:59,244.15,2000
09:00,244.18,83
09:01,244.21,551
09:02,244.21,1000
09:03,244.205,0
09:04,244.265,0
09:05,244.26,3000
09:06,244.39,700
09:07,244.39,1041
09:08,244.39,1500
09:09,244.39,1100
09:10,244.44,2000
09:11,244.5,1500
09:12,244.56,2800
09:13,244.51,2100
09:14,244.4,3200
09:15,244.37,500
09:16,244.34,10
09:17,244.28,0
09:18,244.3,100
09:19,244.3,2420
09:20,244.35,1500
09:21,244.29,0
09:22,244.26,200
09:23,244.26,1000
09:24,244.25,500
09:25,244.205,0
09:26,244.16,2000
09:27,244.14,2530
09:28,244.01,6810
09:29,243.97,4461
09:30,244.08,19949
09:31,244.14,13484
09:32,244.19,9487
09:33,244.309,16226
09:34,244.34,12192
09:35,244.36,24516
09:36,244.23,8799
09:37,244.1,10637
09:38,244.09,7590
09:39,243.97,11277
09:40,243.975,16941
09:41,244,14483
09:42,243.97,7046
09:43,244.04,7076
09:44,244.06,11819
09:45,243.92,8835
09:46,243.87,18434
09:47,243.8,8961
09:48,243.9,14027
09:49,243.93,13135
09:50,244.02,22919
09:51,243.98,11156
09:52,244.12,12862
09:53,244.17,7096
09:54,244.17,9158
09:55,244.15,5112
09:56,244.08,6575
09:57,244.06,13046
09:58,244.11,4088
09:59,244.179,5524
10:00,244.16,7677
10:01,244.14,4468
10:02,244.15,4900
10:03,244.199,6494
10:04,244.17,3538
10:05,244.22,4168
10:06,244.29,8561
10:07,244.43,4054
10:08,244.57,7762
10:09,244.485,8804
10:10,244.53,2120
10:11,244.62,7314
10:12,244.67,6336
10:13,244.59,7602
10:14,244.51,7737
10:15,244.49,4615
10:16,244.47,3486
10:17,244.48,3746
10:18,244.48,2093
10:19,244.44,2655
10:20,244.43,3006
10:21,244.46,521
10:22,244.5,1003
10:23,244.51,3050
10:24,244.47,4623
10:25,244.391,2801
10:26,244.5,200
10:27,244.495,650
10:28,244.45,4075
10:29,244.42,3630
10:30,244.45,4032
10:31,244.34,6529
10:32,244.33,6566
10:33,244.455,9758
10:34,244.55,9602
10:35,244.55,4157
10:36,244.6,1942
10:37,244.53,6044
10:38,244.53,5198
10:39,244.55,4150
10:40,244.639,4967
10:41,244.78,7007
10:42,244.695,5213
10:43,244.67,4136
10:44,244.67,4500
10:45,244.69,6171
10:46,244.74,3364
10:47,244.78,4282
10:48,244.73,4339
10:49,244.67,3935
10:50,244.66,6102
10:51,244.7,1565
10:52,244.67,3120
10:53,244.66,6265
10:54,244.63,7187
10:55,244.6,3200
10:56,244.65,2586
10:57,244.67,2431
10:58,244.63,5649
10:59,244.62,10182
11:00,244.61,5176
11:01,244.59,3633
11:02,244.53,6398
11:03,244.53,2742
11:04,244.51,8188
11:05,244.52,6491
11:06,244.55,3483
11:07,244.52,500
11:08,244.48,1763
11:09,244.48,1330
11:10,244.52,2045
11:11,244.54,1072
11:12,244.52,600
11:13,244.57,1953
11:14,244.56,2622
11:15,244.6,662
11:16,244.46,6189
11:17,244.51,4778
11:18,244.46,5276
11:19,244.38,3206
11:20,244.189,13293
11:21,244.17,7008
11:22,244.11,3661
11:23,244.12,3350
11:24,244.24,5727
11:25,244.25,5498
11:26,244.29,4897
11:27,244.18,12743
11:28,244.12,10260
11:29,244.08,10998
11:30,244.09,9081
11:31,244.15,4942
11:32,244.16,2268
11:33,244.22,5558
11:34,244.23,1410
11:35,244.32,4108
11:36,244.29,2877
11:37,244.34,5240
11:38,244.34,803
11:39,244.34,2107
11:40,244.33,2246
11:41,244.29,812
11:42,244.28,915
11:43,244.29,1945
11:44,244.37,5582
11:45,244.48,17894
11:46,244.43,2889
11:47,244.43,3149
11:48,244.45,800
11:49,244.39,3705
11:50,244.43,2567
11:51,244.375,1749
11:52,244.32,713
11:53,244.31,1970
11:54,244.33,106
11:55,244.34,3371
11:56,244.309,229
11:57,244.3,5010
11:58,244.31,4145
11:59,244.24,4966
12:00,244.23,2550
12:01,244.3,1611
12:02,244.23,2310
12:03,244.27,2138
12:04,244.21,1853
12:05,244.3,2705
12:06,244.3,1600
12:07,244.35,6382
12:08,244.4,2287
12:09,244.35,4226
12:10,244.39,1980
12:11,244.455,2952
12:12,244.44,4497
12:13,244.37,3892
12:14,244.39,2200
12:15,244.42,867
12:16,244.4,793
12:17,244.375,8615
12:18,244.34,1228
12:19,244.41,2253
12:20,244.4,1190
12:21,244.43,1957
12:22,244.43,7775
12:23,244.45,7348
12:24,244.4,1324
12:25,244.39,4412
12:26,244.37,4728
12:27,244.37,1211
12:28,244.32,1217
12:29,244.33,1481
12:30,244.355,1273
12:31,244.34,1198
12:32,244.28,1500
12:33,244.3,2905
12:34,244.34,2506
12:35,244.34,1482
12:36,244.38,5191
12:37,244.365,2256
12:38,244.4,1060
12:39,244.39,1200
12:40,244.42,1555
12:41,244.47,7547
12:42,244.47,5692
12:43,244.47,1822
12:44,244.46,1287
12:45,244.44,982
12:46,244.47,8002
12:47,244.48,3300
12:48,244.43,1570
12:49,244.42,3852
12:50,244.4,1066
12:51,244.4,727
12:52,244.4,1200
12:53,244.41,1500
12:54,244.39,1668
12:55,244.41,2713
12:56,244.36,2953
12:57,244.37,2018
12:58,244.39,1703
12:59,244.34,3278
13:00,244.39,500
13:01,244.34,1417
13:02,244.37,1822
13:03,244.39,2103
13:04,244.45,1961
13:05,244.44,1356
13:06,244.43,1145
13:07,244.47,2302
13:08,244.52,6345
13:09,244.53,6272
13:10,244.5,2241
13:11,244.51,3083
13:12,244.51,1516
13:13,244.481,2342
13:14,244.47,1600
13:15,244.49,1421
13:16,244.46,2547
13:17,244.48,1270
13:18,244.47,200
13:19,244.49,898
13:20,244.5,5700
13:21,244.47,2038
13:22,244.37,4878
13:23,244.34,1878
13:24,244.33,1910
13:25,244.381,4297
13:26,244.41,5327
13:27,244.45,4589
13:28,244.38,3149
13:29,244.36,4360
13:30,244.4,2540
13:31,244.46,3870
13:32,244.47,2830
13:33,244.43,4147
13:34,244.42,400
