07:00,0,0
07:01,0,0
07:02,0,0
07:03,0,0
07:04,0,0
07:05,249.67,0
07:06,249.67,0
07:07,249.67,0
07:08,249.67,0
07:09,249.67,0
07:10,249.67,0
07:11,249.67,0
07:12,249.67,0
07:13,249.695,0
07:14,249.695,0
07:15,249.695,0
07:16,249.695,0
07:17,249.695,0
07:18,249.695,0
07:19,249.695,0
07:20,249.695,0
07:21,249.695,0
07:22,249.7,0
07:23,249.705,0
07:24,249.705,0
07:25,249.705,0
07:26,249.73,0
07:27,249.755,0
07:28,249.755,0
07:29,249.755,0
07:30,249.755,0
07:31,249.755,0
07:32,249.755,0
07:33,249.755,0
07:34,249.73,25
07:35,249.73,0
07:36,249.735,0
07:37,249.81,0
07:38,249.81,0
07:39,249.81,0
07:40,249.81,0
07:41,249.805,0
07:42,249.805,0
07:43,249.805,0
07:44,249.815,0
07:45,249.8,0
07:46,249.8,0
07:47,249.81,0
07:48,249.81,0
07:49,249.81,0
07:50,249.805,0
07:51,249.805,0
07:52,249.83,0
07:53,249.855,0
07:54,249.855,0
07:55,249.83,0
07:56,249.805,0
07:57,249.815,0
07:58,249.815,0
07:59,249.815,0
08:00,249.815,0
08:01,249.815,0
08:02,249.715,0
08:03,249.74,40
08:04,249.765,0
08:05,249.765,0
08:06,249.765,0
08:07,249.77,0
08:08,249.745,0
08:09,249.745,0
08:10,249.765,0
08:11,249.765,0
08:12,249.765,0
08:13,249.77,0
08:14,249.745,0
08:15,249.745,0
08:16,249.74,0
08:17,249.74,0
08:18,249.74,0
08:19,249.74,0
08:20,249.74,0
08:21,249.745,0
08:22,249.715,0
08:23,249.74,200
08:24,249.74,15
08:25,249.75,1000
08:26,249.71,0
08:27,249.71,0
08:28,249.71,0
08:29,0,0
08:30,249.75,0
08:31,249.725,0
08:32,249.73,2000
08:33,249.72,0
08:34,249.695,0
08:35,249.68,3100
08:36,249.66,1000
08:37,249.63,215
08:38,249.66,0
08:39,249.68,0
08:40,249.68,0
08:41,249.71,0
08:42,249.69,0
08:43,249.7,0
08:44,249.67,0
08:45,249.665,0
08:46,249.69,0
08:47,249.69,1000
08:48,249.745,0
08:49,249.745,0
08:50,249.745,0
08:51,249.745,0
08:52,249.755,0
08:53,249.77,1000
08:54,249.745,0
08:55,249.78,0
08:56,249.795,0
08:57,249.785,0
08:58,249.76,0
08:59,249.76,1100
09:00,249.8,500
09:01,249.79,0
09:02,249.775,0
09:03,249.79,1
09:04,249.75,0
09:05,249.725,0
09:06,249.705,0
09:07,249.72,200
09:08,249.725,0
09:09,249.73,0
09:10,249.725,0
09:11,249.715,0
09:12,249.705,0
09:13,249.71,0
09:14,249.71,0
09:15,249.7,660
09:16,249.67,0
09:17,249.67,1700
09:18,249.665,0
09:19,249.67,0
09:20,249.69,0
09:21,249.69,0
09:22,249.71,0
09:23,249.665,0
09:24,249.675,0
09:25,249.675,0
09:26,249.67,1000
09:27,249.67,0
09:28,249.68,4200
09:29,249.69,100
09:30,249.64,14262
09:31,249.64,11302
09:32,249.72,2683
09:33,249.82,1529
09:34,249.81,5254
09:35,249.83,7201
09:36,249.87,1192
09:37,249.88,2800
09:38,249.84,1848
09:39,249.84,4857
09:40,249.86,5344
09:41,249.87,7751
09:42,249.78,5250
09:43,249.8,2196
09:44,249.81,3266
09:45,249.83,3601
09:46,249.79,1612
09:47,249.8,1200
09:48,249.76,3525
09:49,249.76,2068
09:50,249.81,2719
09:51,249.79,2134
09:52,249.76,11858
09:53,249.77,1363
09:54,249.83,3287
09:55,249.89,4246
09:56,249.91,5500
09:57,249.91,4299
09:58,249.94,4334
09:59,249.96,2088
10:00,249.93,3464
10:01,249.91,4358
10:02,249.91,5089
10:03,249.92,2015
10:04,249.91,2056
10:05,249.94,3826
10:06,249.91,3327
10:07,249.89,1033
10:08,249.94,1915
10:09,249.95,1546
10:10,249.96,3086
10:11,250,3433
10:12,250.03,4136
10:13,250.05,5621
10:14,250.04,1800
10:15,250,1199
10:16,249.97,1967
10:17,249.95,3650
10:18,249.91,5950
10:19,249.94,2228
10:20,249.98,3874
10:21,249.95,3449
10:22,249.98,4398
10:23,249.98,1980
10:24,250,1659
10:25,249.96,2367
10:26,249.98,2885
10:27,249.98,2352
10:28,250,1607
10:29,250.01,1568
10:30,250.03,3042
10:31,250.06,5769
10:32,250.009,5430
10:33,250.03,744
10:34,250.02,1858
10:35,250.01,4873
10:36,250.02,2761
10:37,250.03,1400
10:38,250.01,3623
10:39,250.03,2240
10:40,250.02,2357
10:41,249.99,1414
10:42,249.99,2279
10:43,249.955,6739
10:44,249.9,7145
10:45,249.89,2542
10:46,249.9,1361
10:47,249.88,1591
10:48,249.85,3215
10:49,249.85,1265
10:50,249.86,756
10:51,249.89,3337
10:52,249.93,1990
10:53,249.92,460
10:54,249.95,2345
10:55,249.95,2707
10:56,249.94,1000
10:57,249.95,450
10:58,249.95,428
10:59,249.95,4533
11:00,249.965,2401
11:01,249.96,1400
11:02,249.95,1200
11:03,249.99,3791
11:04,250.04,3557
11:05,250.06,1002
11:06,250.04,12658
11:07,250.05,1957
11:08,250.05,4972
11:09,250.05,800
11:10,250.08,10771
11:11,250.08,16360
11:12,250.08,859
11:13,250.06,400
11:14,250.07,2441
11:15,250.05,1270
11:16,250.06,900
11:17,250.07,5058
11:18,250.05,5578
11:19,250.04,1000
11:20,250.05,2152
11:21,250.03,1197
11:22,250.02,800
11:23,250.02,3674
11:24,250.01,2243
11:25,250,1708
11:26,249.97,1377
11:27,249.96,1875
11:28,249.96,200
11:29,249.97,600
11:30,249.98,782
11:31,249.95,856
11:32,249.96,4706
11:33,249.93,3802
11:34,249.92,1488
11:35,249.86,9277
11:36,249.75,4373
11:37,249.77,12099
11:38,249.78,2462
11:39,249.81,1537
11:40,249.78,2516
11:41,249.82,3521
11:42,249.82,100
11:43,249.85,3654
11:44,249.84,970
11:45,249.85,867
11:46,249.88,2030
11:47,249.89,2900
11:48,249.89,3600
11:49,249.92,978
11:50,249.9,2241
11:51,249.9,1335
11:52,249.93,1428
11:53,249.95,6382
11:54,249.97,4462
11:55,249.94,3449
11:56,249.935,800
11:57,249.91,3696
11:58,249.91,209
11:59,249.86,3368
12:00,249.89,3810
12:01,249.939,1620
12:02,249.93,393
12:03,249.94,1311
12:04,249.94,2400
12:05,249.9,650
12:06,249.92,305
12:07,249.93,1303
12:08,249.94,740
12:09,249.94,1750
12:10,249.93,100
12:11,249.91,345
12:12,249.92,1430
12:13,249.9,950
12:14,249.9,750
12:15,249.9,1450
12:16,249.96,753
12:17,249.95,600
12:18,249.94,1600
12:19,249.94,955
12:20,249.95,1067
12:21,249.94,1500
12:22,249.98,1004
12:23,249.95,290
12:24,249.94,414
12:25,249.94,272
12:26,249.97,2492
12:27,249.97,1383
12:28,249.99,790
12:29,249.96,950
12:30,249.96,4190
12:31,249.97,400
12:32,249.99,1086
12:33,250,356
12:34,249.99,700
12:35,249.97,1600
12:36,249.96,794
12:37,249.945,600
12:38,249.94,100
12:39,249.97,494
12:40,250,654
12:41,250.03,2867
12:42,250.05,3100
12:43,250.1,3900
12:44,250.09,2501
12:45,250.08,2485
12:46,250.11,749
12:47,250.1,2298
12:48,250.09,1459
12:49,250.11,1638
12:50,250.07,1050
12:51,250.07,700
12:52,250.07,600
12:53,250.06,277
12:54,250.03,1808
12:55,250.04,476
12:56,250.04,540
12:57,250.06,700
12:58,250.01,6248
12:59,250.01,749
13:00,250.03,100
13:01,250.04,1349
13:02,249.88,13391
13:03,250,6285
13:04,250.03,1900
13:05,250.03,1400
13:06,250,508
13:07,250.02,381
13:08,250.01,1138
13:09,249.99,6745
13:10,250.01,2214
13:11,250.01,1456
13:12,250.01,1492
13:13,249.98,1950
13:14,249.97,2789
13:15,249.96,2873
13:16,249.99,2621
13:17,250,1088
13:18,250.025,700
13:19,250.06,800
13:20,250.07,725
13:21,250.04,1720
13:22,250.02,700
13:23,250.04,500
13:24,250.02,179
13:25,250.02,1100
13:26,250.005,0
13:27,249.97,2626
13:28,249.98,2999
13:29,249.99,351
13:30,250.01,2600
13:31,250.01,1381
13:32,249.97,1420
13:33,249.95,8358
13:34,249.97,1919
13:35,249.97,1220
13:36,249.95,1889
13:37,249.96,734
13:38,249.97,763
13:39,249.98,1038
13:40,249.95,848
13:41,249.965,1472
13:42,249.95,225
